都道府県コード,都道府県名_漢字,都道府県名_カナ,市区町村コード,市区町村名_漢字,市区町村名_カナ,緯度,経度
1,北海道,ホッカイドウ,75,上砂川町,カミスナガワチョウ,43.4826633,141.9840593
1,北海道,ホッカイドウ,76,由仁町,ユニチョウ,42.9995828,141.7903261
1,北海道,ホッカイドウ,77,長沼町,ナガヌマチョウ,43.0103816,141.6953098
1,北海道,ホッカイドウ,78,栗山町,クリヤマチョウ,43.0563748,141.7841372
1,北海道,ホッカイドウ,79,月形町,ツキガタチョウ,43.3383584,141.6694437
1,北海道,ホッカイドウ,80,浦臼町,ウラウスチョウ,43.430499,141.8195324
1,北海道,ホッカイドウ,81,新十津川町,シントツカワチョウ,43.548586,141.8769728
1,北海道,ホッカイドウ,82,妹背牛町,モセウシチョウ,43.7001648,141.9614861
1,北海道,ホッカイドウ,83,秩父別町,チップベツチョウ,43.7670812,141.958195
1,北海道,ホッカイドウ,84,雨竜町,ウリュウチョウ,43.6439316,141.8890099
1,北海道,ホッカイドウ,85,北竜町,ホクリュウチョウ,43.7315055,141.8792542
1,北海道,ホッカイドウ,86,沼田町,ヌマタチョウ,43.8068287,141.9334172
1,北海道,ホッカイドウ,87,鷹栖町,タカスチョウ,43.8433679,142.3531913
1,北海道,ホッカイドウ,88,東神楽町,ヒガシカグラチョウ,43.6962368,142.4520034
1,北海道,ホッカイドウ,89,当麻町,トウマチョウ,43.8282629,142.5085146
1,北海道,ホッカイドウ,90,比布町,ピップチョウ,43.875077,142.4777157
1,北海道,ホッカイドウ,91,愛別町,アイベツチョウ,43.9064652,142.5777396
1,北海道,ホッカイドウ,92,上川町,カミカワチョウ,43.8471582,142.7703824
1,北海道,ホッカイドウ,93,東川町,ヒガシカワチョウ,43.6991818,142.5100106
1,北海道,ホッカイドウ,94,美瑛町,ビエイチョウ,43.5882639,142.4670046
1,北海道,ホッカイドウ,95,上富良野町,カミフラノチョウ,43.4556476,142.4671275
1,北海道,ホッカイドウ,96,中富良野町,ナカフラノチョウ,43.4057536,142.425137
1,北海道,ホッカイドウ,97,南富良野町,ミナミフラノチョウ,43.1642201,142.5684074
1,北海道,ホッカイドウ,98,占冠村,シムカップムラ,42.9799042,142.3984005
1,北海道,ホッカイドウ,99,和寒町,ワッサムチョウ,44.0233269,142.413288
1,北海道,ホッカイドウ,100,剣淵町,ケンブチチョウ,44.095823,142.3611596
1,北海道,ホッカイドウ,101,下川町,シモカワチョウ,44.3026182,142.6352434
1,北海道,ホッカイドウ,102,美深町,ビフカチョウ,44.4810795,142.3430241
1,北海道,ホッカイドウ,103,音威子府村,オトイネップムラ,44.7250795,142.2624327
1,北海道,ホッカイドウ,104,中川町,ナカガワチョウ,44.8115037,142.0714444
1,北海道,ホッカイドウ,105,幌加内町,ホロカナイチョウ,44.0099445,142.1538429
1,北海道,ホッカイドウ,106,増毛町,マシケチョウ,43.8560831,141.5251558
1,北海道,ホッカイドウ,107,小平町,オビラチョウ,44.0151849,141.6627351
1,北海道,ホッカイドウ,108,苫前町,トママエチョウ,44.3061419,141.6532114
1,北海道,ホッカイドウ,109,羽幌町,ハボロチョウ,44.3608225,141.6973093
1,北海道,ホッカイドウ,110,初山別村,ショサンベツムラ,44.532023,141.7666445
1,北海道,ホッカイドウ,111,遠別町,エンベツチョウ,44.7224531,141.7923354
1,北海道,ホッカイドウ,112,天塩町,テシオチョウ,44.8882241,141.7452424
1,北海道,ホッカイドウ,113,猿払村,サルフツムラ,45.330636,142.1089075
1,北海道,ホッカイドウ,114,浜頓別町,ハマトンベツチョウ,45.1237674,142.3596877
1,北海道,ホッカイドウ,115,中頓別町,ナカトンベツチョウ,44.9697714,142.2867478
1,北海道,ホッカイドウ,116,枝幸町,エサシチョウ,44.9387043,142.5813978
1,北海道,ホッカイドウ,117,豊富町,トヨトミチョウ,45.1029277,141.7775395
1,北海道,ホッカイドウ,118,礼文町,レブンチョウ,45.3032949,141.0478819
1,北海道,ホッカイドウ,119,利尻町,リシリチョウ,45.1870791,141.1396512
1,北海道,ホッカイドウ,120,利尻富士町,リシリフジチョウ,45.2475266,141.2146261
1,北海道,ホッカイドウ,121,幌延町,ホロノベチョウ,45.0177333,141.8494103
1,北海道,ホッカイドウ,122,美幌町,ビホロチョウ,43.8237529,144.1071687
1,北海道,ホッカイドウ,123,津別町,ツベツチョウ,43.7065935,144.0248757
1,北海道,ホッカイドウ,124,斜里町,シャリチョウ,43.9114765,144.6707651
1,北海道,ホッカイドウ,125,清里町,キヨサトチョウ,43.8352389,144.5945629
1,北海道,ホッカイドウ,126,小清水町,コシミズチョウ,43.8566446,144.4620497
1,北海道,ホッカイドウ,127,訓子府町,クンネップチョウ,43.7254025,143.7416559
1,北海道,ホッカイドウ,128,置戸町,オケトチョウ,43.6763094,143.5862555
1,北海道,ホッカイドウ,129,佐呂間町,サロマチョウ,44.017912,143.7747588
1,北海道,ホッカイドウ,130,遠軽町,エンガルチョウ,44.062027,143.5279742
1,北海道,ホッカイドウ,131,湧別町,ユウベツチョウ,44.1515483,143.5729109
1,北海道,ホッカイドウ,132,滝上町,タキノウエチョウ,44.1923486,143.0775452
1,北海道,ホッカイドウ,133,興部町,オコッペチョウ,44.4698144,143.1240523
1,北海道,ホッカイドウ,134,西興部村,ニシオコッペムラ,44.3287656,142.944533
1,北海道,ホッカイドウ,135,雄武町,オウムチョウ,44.5825323,142.9619827
1,北海道,ホッカイドウ,136,大空町,オオゾラチョウ,43.9118662,144.1727428
1,北海道,ホッカイドウ,137,豊浦町,トヨウラチョウ,42.583484,140.7118457
1,北海道,ホッカイドウ,138,壮瞥町,ソウベツチョウ,42.5526328,140.8857213
1,北海道,ホッカイドウ,139,白老町,シラオイチョウ,42.5513683,141.3558132
1,北海道,ホッカイドウ,140,厚真町,アツマチョウ,42.7229102,141.8782468
1,北海道,ホッカイドウ,141,洞爺湖町,トウヤコチョウ,42.5511666,140.7641342
1,北海道,ホッカイドウ,142,安平町,アビラチョウ,42.7628108,141.8179269
1,北海道,ホッカイドウ,143,むかわ町,ムカワチョウ,42.5747255,141.926692
1,北海道,ホッカイドウ,144,日高町,ヒダカチョウ,42.4803257,142.0744267
1,北海道,ホッカイドウ,145,平取町,ビラトリチョウ,42.5850188,142.1285605
1,北海道,ホッカイドウ,146,新冠町,ニイカップチョウ,42.3624744,142.3183379
1,北海道,ホッカイドウ,147,浦河町,ウラカワチョウ,42.1686147,142.7684545
1,北海道,ホッカイドウ,148,様似町,サマニチョウ,42.1278935,142.9336901
1,北海道,ホッカイドウ,149,えりも町,エリモチョウ,42.0163309,143.1485549
1,北海道,ホッカイドウ,150,新ひだか町,シンヒダカチョウ,42.3413199,142.3686469
1,北海道,ホッカイドウ,151,音更町,オトフケチョウ,42.9941462,143.1979057
1,北海道,ホッカイドウ,152,士幌町,シホロチョウ,43.1680544,143.2414014
1,北海道,ホッカイドウ,153,上士幌町,カミシホロチョウ,43.2326472,143.2961799
1,北海道,ホッカイドウ,154,鹿追町,シカオイチョウ,43.0988745,142.9889931
1,北海道,ホッカイドウ,155,新得町,シントクチョウ,43.0797832,142.8388718
1,北海道,ホッカイドウ,156,清水町,シミズチョウ,43.0113771,142.884509
1,北海道,ホッカイドウ,157,芽室町,メムロチョウ,42.9119137,143.0508638
1,北海道,ホッカイドウ,158,中札内村,ナカサツナイムラ,42.6976121,143.1323949
1,北海道,ホッカイドウ,159,更別村,サラベツムラ,42.6504165,143.1878331
1,北海道,ホッカイドウ,160,大樹町,タイキチョウ,42.4975719,143.2788614
1,北海道,ホッカイドウ,161,広尾町,ヒロオチョウ,42.2859988,143.3117489
1,北海道,ホッカイドウ,162,幕別町,マクベツチョウ,42.9085701,143.3560712
1,北海道,ホッカイドウ,163,池田町,イケダチョウ,42.9292788,143.4477073
1,北海道,ホッカイドウ,164,豊頃町,トヨコロチョウ,42.8010504,143.5058522
1,北海道,ホッカイドウ,165,本別町,ホンベツチョウ,43.1245106,143.6106892
1,北海道,ホッカイドウ,166,足寄町,アショロチョウ,43.2449157,143.5540194
1,北海道,ホッカイドウ,167,陸別町,リクベツチョウ,43.468954,143.7474309
1,北海道,ホッカイドウ,168,浦幌町,ウラホロチョウ,42.8089581,143.6585257
1,北海道,ホッカイドウ,169,釧路町,クシロチョウ,42.9960338,144.466091
1,北海道,ホッカイドウ,170,厚岸町,アッケシチョウ,43.0519506,144.8473693
1,北海道,ホッカイドウ,171,浜中町,ハマナカチョウ,43.0777906,145.1291538
1,北海道,ホッカイドウ,172,標茶町,シベチャチョウ,43.3033203,144.6008458
1,北海道,ホッカイドウ,173,弟子屈町,テシカガチョウ,43.485348,144.4592988
1,北海道,ホッカイドウ,174,鶴居村,ツルイムラ,43.2301969,144.3213393
1,北海道,ホッカイドウ,175,白糠町,シラヌカチョウ,42.9561621,144.0717588
1,北海道,ホッカイドウ,176,別海町,ベツカイチョウ,43.3938735,145.1175339
1,北海道,ホッカイドウ,177,中標津町,ナカシベツチョウ,43.5552107,144.9715637
1,北海道,ホッカイドウ,178,標津町,シベツチョウ,43.6612538,145.1313612
1,北海道,ホッカイドウ,179,羅臼町,ラウスチョウ,44.0218788,145.1897129
1,北海道,ホッカイドウ,180,色丹村,シコタンムラ,43.7880673,146.7050392
1,北海道,ホッカイドウ,181,泊村,トマリムラ,43.0632098,140.4988147
1,北海道,ホッカイドウ,182,留夜別村,ルヤベツムラ,44.2003772,145.9887556
1,北海道,ホッカイドウ,183,留別村,ルベツムラ,44.7377152,147.3164966
1,北海道,ホッカイドウ,184,紗那村,シャナムラ,45.1098342,147.9425363
1,北海道,ホッカイドウ,185,蘂取村,シベトロムラ,45.3214117,148.5227273
